minimal_pair,dataset,paradigm,nsubj1,nsubj2,verb1,verb2,delta_score_42,delta_score_13,delta_score_30,delta_avg,delta_sent_length_char,delta_subwords,total_freq_verbs,total_freq_nouns,nsubj1_log_freq,nsubj2_log_freq,nsubj1_nsubj2_log_freq,verb_log_freq,dep_nsubj1_freq,dep_nsubj2_freq,dep_verb_freq,bigram_freq_gramm,bigram_freq_ungramm,bigram_nsubj_root1,bigram_nsubj_root2
"die brüder denken, der bruder denken",wiki,simple_agrmt,brüder,bruder,denken,denken,4.6757049560546875,3.0759620666503906,3.2234420776367188,3.658369700113932,0.0,1.1952286093343936,0.25852574560347735,0.8620335205157725,0.5272895206547792,0.988842528064493,-0.48472576062347505,0.8934913630644308,0.71941336432484,1.0938523988449216,-0.010096543181084104,0.0,0.0,0.0,0.0
"der bruder spricht, die brüder spricht",wiki,simple_agrmt,bruder,brüder,spricht,spricht,1.5820598602294922,2.2296018600463867,0.6818265914916992,1.4978294372558594,0.0,-1.1952286093343936,1.0812342640688997,0.8620335205157725,0.988842528064493,0.5272895206547792,0.48472576062347505,1.176057800008447,1.0938523988449216,0.71941336432484,1.5137773835230879,0.0,0.0,0.0,0.0
"die brüder sprechen, der bruder sprechen",wiki,simple_agrmt,brüder,bruder,sprechen,sprechen,5.437033653259277,3.850313186645508,5.592137336730957,4.959828058878581,0.0,1.1952286093343936,1.0812342640688997,0.8620335205157725,0.5272895206547792,0.988842528064493,-0.48472576062347505,0.865062423476475,0.71941336432484,1.0938523988449216,0.9138788637986227,0.0,0.0,0.0,0.0
"der bruder arbeitet, die brüder arbeitet",wiki,simple_agrmt,bruder,brüder,arbeitet,arbeitet,0.8425102233886719,1.3107128143310547,-1.4420318603515625,0.23706372578938803,0.0,-1.1952286093343936,1.0174868686425287,0.8620335205157725,0.988842528064493,0.5272895206547792,0.48472576062347505,0.5212271230613056,1.0938523988449216,0.71941336432484,0.7252840078182893,0.0,0.0,0.0,0.0
"die brüder arbeiten, der bruder arbeiten",wiki,simple_agrmt,brüder,bruder,arbeiten,arbeiten,4.0179033279418945,3.8926267623901367,5.385263442993164,4.431931177775065,0.0,1.1952286093343936,1.0174868686425287,0.8620335205157725,0.5272895206547792,0.988842528064493,-0.48472576062347505,1.3995527613100525,0.71941336432484,1.0938523988449216,0.951228443371056,0.0,0.0,0.0,0.0
"der bruder liegt, die brüder liegt",wiki,simple_agrmt,bruder,brüder,liegt,liegt,3.918802261352539,7.206437587738037,4.9922285079956055,5.3724894523620605,0.0,-1.1952286093343936,1.7973493467784791,0.8620335205157725,0.988842528064493,0.5272895206547792,0.48472576062347505,1.9232323499227715,1.0938523988449216,0.71941336432484,2.1938150336261266,0.0,0.0,0.0,0.0
"die brüder liegen, der bruder liegen",wiki,simple_agrmt,brüder,bruder,liegen,liegen,4.796839237213135,2.5165624618530273,3.473496437072754,3.595632712046305,0.0,1.1952286093343936,1.7973493467784791,0.8620335205157725,0.5272895206547792,0.988842528064493,-0.48472576062347505,1.4697475271403844,0.71941336432484,1.0938523988449216,1.746379185588242,0.0,0.0,0.0,0.0
"der vater schaukelt, die väter schaukelt",wiki,simple_agrmt,vater,väter,schaukelt,schaukelt,-0.026952266693115234,0.04858064651489258,-0.1958146095275879,-0.058062076568603516,0.0,-1.1952286093343936,-1.594295131180744,0.49062551864665227,1.381791951437483,-0.5188869076815956,1.996104436320188,-1.504830240123244,1.8888140177496362,-0.4560240364829303,-1.1828708801319525,0.0,0.0,0.0,0.0
"die väter schaukeln, der vater schaukeln",wiki,simple_agrmt,väter,vater,schaukeln,schaukeln,-0.4971804618835449,1.4183053970336914,4.312722682952881,1.744615872701009,0.0,1.1952286093343936,-1.594295131180744,0.49062551864665227,-0.5188869076815956,1.381791951437483,-1.996104436320188,-1.504830240123244,-0.4560240364829303,1.8888140177496362,-1.1828708801319525,0.0,0.0,0.0,0.0
"der vater flüchtet, die väter flüchtet",wiki,simple_agrmt,vater,väter,flüchtet,flüchtet,4.083988666534424,2.994966506958008,1.9887652397155762,3.022573471069336,0.0,-1.1952286093343936,-0.946401762942086,0.49062551864665227,1.381791951437483,-0.5188869076815956,1.996104436320188,-1.163662700803156,1.8888140177496362,-0.4560240364829303,-0.9915079275804617,0.0,0.0,0.0,0.0
"die väter flüchten, der vater flüchten",wiki,simple_agrmt,väter,vater,flüchten,flüchten,1.553215503692627,-1.718820571899414,3.9941229820251465,1.2761726379394531,0.0,1.1952286093343936,-0.946401762942086,0.49062551864665227,-0.5188869076815956,1.381791951437483,-1.996104436320188,-0.6229249445175058,-0.4560240364829303,1.8888140177496362,-0.9915079275804617,0.0,0.0,0.0,0.0
"der vater riecht, die väter riecht",wiki,simple_agrmt,vater,väter,riecht,riecht,1.4201126098632812,5.917795181274414,3.9061479568481445,3.7480185826619468,0.0,-1.1952286093343936,-0.9021037370105023,0.49062551864665227,1.381791951437483,-0.5188869076815956,1.996104436320188,-1.02206537844863,1.8888140177496362,-0.4560240364829303,-0.9915079275804617,0.0,0.0,0.0,0.0
"die väter riechen, der vater riechen",wiki,simple_agrmt,väter,vater,riechen,riechen,1.8459968566894531,-2.8809823989868164,0.6546392440795898,-0.12678209940592447,0.0,1.1952286093343936,-0.9021037370105023,0.49062551864665227,-0.5188869076815956,1.381791951437483,-1.996104436320188,-0.6808978391285421,-0.4560240364829303,1.8888140177496362,-0.9915079275804617,0.0,0.0,0.0,0.0
"der vater wandert, die väter wandert",wiki,simple_agrmt,vater,väter,wandert,wandert,1.7167816162109375,1.4197883605957031,0.463592529296875,1.2000541687011719,0.0,-1.1952286093343936,-0.39474371973629335,0.49062551864665227,1.381791951437483,-0.5188869076815956,1.996104436320188,-0.6808978391285421,1.8888140177496362,-0.4560240364829303,-0.5285966238657006,0.0,0.0,0.0,0.0
"die väter wandern, der vater wandern",wiki,simple_agrmt,väter,vater,wandern,wandern,3.002377510070801,0.5791044235229492,3.511988639831543,2.364490191141764,0.0,1.1952286093343936,-0.39474371973629335,0.49062551864665227,-0.5188869076815956,1.381791951437483,-1.996104436320188,-0.06428700769209962,-0.4560240364829303,1.8888140177496362,0.1256776324005511,0.0,0.0,0.0,0.0
"der vater feiert, die väter feiert",wiki,simple_agrmt,vater,väter,feiert,feiert,-3.134282112121582,-4.045626640319824,2.429231643676758,-1.5835590362548828,0.0,-1.1952286093343936,-0.3017473366268855,0.49062551864665227,1.381791951437483,-0.5188869076815956,1.996104436320188,-0.6808978391285421,1.8888140177496362,-0.4560240364829303,-0.2644808532796324,0.0,0.0,0.0,0.0
"die väter feiern, der vater feiern",wiki,simple_agrmt,väter,vater,feiern,feiern,-3.105483055114746,-0.5764703750610352,-1.2558064460754395,-1.645919958750407,0.0,1.1952286093343936,-0.3017473366268855,0.49062551864665227,-0.5188869076815956,1.381791951437483,-1.996104436320188,0.11126865548235944,-0.4560240364829303,1.8888140177496362,0.06265627485349347,0.0,0.0,0.0,0.0
"der vater verschwindet, die väter verschwindet",wiki,simple_agrmt,vater,väter,verschwindet,verschwindet,2.399782180786133,1.0773401260375977,1.9668807983398438,1.8146677017211914,0.0,-1.1952286093343936,-0.01530453759687416,0.49062551864665227,1.381791951437483,-0.5188869076815956,1.996104436320188,-0.2298988838377287,1.8888140177496362,-0.4560240364829303,-0.14587071876271931,0.0,0.0,0.0,0.0
"die väter verschwinden, der vater verschwinden",wiki,simple_agrmt,väter,vater,verschwinden,verschwinden,1.4184236526489258,2.2148265838623047,3.7022104263305664,2.445153554280599,0.0,1.1952286093343936,-0.01530453759687416,0.49062551864665227,-0.5188869076815956,1.381791951437483,-1.996104436320188,0.20100745647719645,-0.4560240364829303,1.8888140177496362,-0.4232819914388805,0.0,0.0,0.0,0.0
"der vater denkt, die väter denkt",wiki,simple_agrmt,vater,väter,denkt,denkt,-0.5371870994567871,-0.6846036911010742,0.1687021255493164,-0.3510295550028483,0.0,-1.1952286093343936,0.25852574560347735,0.49062551864665227,1.381791951437483,-0.5188869076815956,1.996104436320188,-0.40545454701218775,1.8888140177496362,-0.4560240364829303,-0.5285966238657006,0.0,0.0,0.0,0.0
"die väter denken, der vater denken",wiki,simple_agrmt,väter,vater,denken,denken,0.10025215148925781,4.555329322814941,1.2291488647460938,1.961576779683431,0.0,1.1952286093343936,0.25852574560347735,0.49062551864665227,-0.5188869076815956,1.381791951437483,-1.996104436320188,0.8934913630644308,-0.4560240364829303,1.8888140177496362,-0.010096543181084104,0.0,0.0,0.0,0.0
"der vater spricht, die väter spricht",wiki,simple_agrmt,vater,väter,spricht,spricht,2.859177589416504,1.725900650024414,3.664712905883789,2.7499303817749023,0.0,-1.1952286093343936,1.0812342640688997,0.49062551864665227,1.381791951437483,-0.5188869076815956,1.996104436320188,1.176057800008447,1.8888140177496362,-0.4560240364829303,1.5137773835230879,0.0,0.0,0.0,0.0
"die väter sprechen, der vater sprechen",wiki,simple_agrmt,väter,vater,sprechen,sprechen,0.036319732666015625,2.310537338256836,1.3764677047729492,1.2411082585652669,0.0,1.1952286093343936,1.0812342640688997,0.49062551864665227,-0.5188869076815956,1.381791951437483,-1.996104436320188,0.865062423476475,-0.4560240364829303,1.8888140177496362,0.9138788637986227,0.0,0.0,0.0,0.0
"der vater arbeitet, die väter arbeitet",wiki,simple_agrmt,vater,väter,arbeitet,arbeitet,5.697307586669922,3.7265539169311523,4.545729637145996,4.656530380249023,0.0,-1.1952286093343936,1.0174868686425287,0.49062551864665227,1.381791951437483,-0.5188869076815956,1.996104436320188,0.5212271230613056,1.8888140177496362,-0.4560240364829303,0.7252840078182893,0.0,0.0,0.0,0.0
"die väter arbeiten, der vater arbeiten",wiki,simple_agrmt,väter,vater,arbeiten,arbeiten,0.7179117202758789,2.7097110748291016,2.599616050720215,2.009079615275065,0.0,1.1952286093343936,1.0174868686425287,0.49062551864665227,-0.5188869076815956,1.381791951437483,-1.996104436320188,1.3995527613100525,-0.4560240364829303,1.8888140177496362,0.951228443371056,0.0,0.0,0.0,0.0
"der vater liegt, die väter liegt",wiki,simple_agrmt,vater,väter,liegt,liegt,5.540458679199219,4.768579483032227,5.270822525024414,5.193286895751953,0.0,-1.1952286093343936,1.7973493467784791,0.49062551864665227,1.381791951437483,-0.5188869076815956,1.996104436320188,1.9232323499227715,1.8888140177496362,-0.4560240364829303,2.1938150336261266,0.0,0.0,0.0,0.0
"die väter liegen, der vater liegen",wiki,simple_agrmt,väter,vater,liegen,liegen,5.025728225708008,1.5788745880126953,4.729683876037598,3.778095563252767,0.0,1.1952286093343936,1.7973493467784791,0.49062551864665227,-0.5188869076815956,1.381791951437483,-1.996104436320188,1.4697475271403844,-0.4560240364829303,1.8888140177496362,1.746379185588242,0.0,0.0,0.0,0.0
"der mann schaukelt, die männer schaukelt",wiki,simple_agrmt,mann,männer,schaukelt,schaukelt,-0.20110607147216797,-2.2913413047790527,-1.9091339111328125,-1.4671937624613445,-1.414213562373095,0.0,-1.594295131180744,1.222829618785218,1.175508206244424,0.975186785354244,0.21037876809666783,-1.504830240123244,0.9192813024089771,0.9834123114142647,-1.1828708801319525,0.0,0.0,0.0,0.0
"die männer schaukeln, der mann schaukeln",wiki,simple_agrmt,männer,mann,schaukeln,schaukeln,3.5818753242492676,6.893284320831299,5.858604907989502,5.4445881843566895,1.414213562373095,0.0,-1.594295131180744,1.222829618785218,0.975186785354244,1.175508206244424,-0.21037876809666783,-1.504830240123244,0.9834123114142647,0.9192813024089771,-1.1828708801319525,0.0,0.0,0.0,0.0
"der mann flüchtet, die männer flüchtet",wiki,simple_agrmt,mann,männer,flüchtet,flüchtet,3.3648571968078613,1.4698209762573242,-3.1028647422790527,0.5772711435953776,-1.414213562373095,0.0,-0.946401762942086,1.222829618785218,1.175508206244424,0.975186785354244,0.21037876809666783,-1.163662700803156,0.9192813024089771,0.9834123114142647,-0.9915079275804617,0.0,0.0,0.0,0.0
"die männer flüchten, der mann flüchten",wiki,simple_agrmt,männer,mann,flüchten,flüchten,3.5299649238586426,4.236040115356445,8.511157512664795,5.425720850626628,1.414213562373095,0.0,-0.946401762942086,1.222829618785218,0.975186785354244,1.175508206244424,-0.21037876809666783,-0.6229249445175058,0.9834123114142647,0.9192813024089771,-0.9915079275804617,0.0,0.0,0.0,0.0
"der mann riecht, die männer riecht",wiki,simple_agrmt,mann,männer,riecht,riecht,3.07498836517334,4.189457893371582,3.506826400756836,3.5904242197672525,-1.414213562373095,0.0,-0.9021037370105023,1.222829618785218,1.175508206244424,0.975186785354244,0.21037876809666783,-1.02206537844863,0.9192813024089771,0.9834123114142647,-0.9915079275804617,0.0,0.0,0.0,0.0
"die männer riechen, der mann riechen",wiki,simple_agrmt,männer,mann,riechen,riechen,0.1353597640991211,0.5177822113037109,-1.889084815979004,-0.41198094685872394,1.414213562373095,0.0,-0.9021037370105023,1.222829618785218,0.975186785354244,1.175508206244424,-0.21037876809666783,-0.6808978391285421,0.9834123114142647,0.9192813024089771,-0.9915079275804617,0.0,0.0,0.0,0.0
"der mann wandert, die männer wandert",wiki,simple_agrmt,mann,männer,wandert,wandert,3.769664764404297,3.007124900817871,2.33353328704834,3.0367743174235025,-1.414213562373095,0.0,-0.39474371973629335,1.222829618785218,1.175508206244424,0.975186785354244,0.21037876809666783,-0.6808978391285421,0.9192813024089771,0.9834123114142647,-0.5285966238657006,0.0,0.0,0.0,0.0
"die männer wandern, der mann wandern",wiki,simple_agrmt,männer,mann,wandern,wandern,4.541781425476074,1.5888738632202148,2.7857580184936523,2.972137769063314,1.414213562373095,0.0,-0.39474371973629335,1.222829618785218,0.975186785354244,1.175508206244424,-0.21037876809666783,-0.06428700769209962,0.9834123114142647,0.9192813024089771,0.1256776324005511,0.0,0.0,0.0,0.0
"der mann feiert, die männer feiert",wiki,simple_agrmt,mann,männer,feiert,feiert,0.8838062286376953,-1.1755847930908203,-2.4999070167541504,-0.9305618604024252,-1.414213562373095,0.0,-0.3017473366268855,1.222829618785218,1.175508206244424,0.975186785354244,0.21037876809666783,-0.6808978391285421,0.9192813024089771,0.9834123114142647,-0.2644808532796324,0.0,0.0,0.0,0.0
"die männer feiern, der mann feiern",wiki,simple_agrmt,männer,mann,feiern,feiern,0.9292330741882324,4.180232048034668,5.966002464294434,3.6918225288391113,1.414213562373095,0.0,-0.3017473366268855,1.222829618785218,0.975186785354244,1.175508206244424,-0.21037876809666783,0.11126865548235944,0.9834123114142647,0.9192813024089771,0.06265627485349347,0.0,0.0,0.0,0.0
"der mann verschwindet, die männer verschwindet",wiki,simple_agrmt,mann,männer,verschwindet,verschwindet,1.015523910522461,1.1857080459594727,3.777273178100586,1.9928350448608398,-1.414213562373095,0.0,-0.01530453759687416,1.222829618785218,1.175508206244424,0.975186785354244,0.21037876809666783,-0.2298988838377287,0.9192813024089771,0.9834123114142647,-0.14587071876271931,0.0,0.0,0.0,0.0
"die männer verschwinden, der mann verschwinden",wiki,simple_agrmt,männer,mann,verschwinden,verschwinden,4.256814002990723,4.887611389160156,2.1904754638671875,3.7783002853393555,1.414213562373095,0.0,-0.01530453759687416,1.222829618785218,0.975186785354244,1.175508206244424,-0.21037876809666783,0.20100745647719645,0.9834123114142647,0.9192813024089771,-0.4232819914388805,0.0,0.0,0.0,0.0
"der mann denkt, die männer denkt",wiki,simple_agrmt,mann,männer,denkt,denkt,3.336256980895996,3.794038772583008,2.1793127059936523,3.1032028198242188,-1.414213562373095,0.0,0.25852574560347735,1.222829618785218,1.175508206244424,0.975186785354244,0.21037876809666783,-0.40545454701218775,0.9192813024089771,0.9834123114142647,-0.5285966238657006,0.0,0.0,0.0,0.0
"die männer denken, der mann denken",wiki,simple_agrmt,männer,mann,denken,denken,3.2649307250976562,0.8318634033203125,-2.2148780822753906,0.6273053487141927,1.414213562373095,0.0,0.25852574560347735,1.222829618785218,0.975186785354244,1.175508206244424,-0.21037876809666783,0.8934913630644308,0.9834123114142647,0.9192813024089771,-0.010096543181084104,0.0,0.0,0.0,0.0
"der mann spricht, die männer spricht",wiki,simple_agrmt,mann,männer,spricht,spricht,3.445187568664551,2.4054455757141113,0.6479921340942383,2.1662084261576333,-1.414213562373095,0.0,1.0812342640688997,1.222829618785218,1.175508206244424,0.975186785354244,0.21037876809666783,1.176057800008447,0.9192813024089771,0.9834123114142647,1.5137773835230879,0.4054651081081644,0.0,0.0,0.0
"die männer sprechen, der mann sprechen",wiki,simple_agrmt,männer,mann,sprechen,sprechen,4.52564811706543,3.257589340209961,3.5834999084472656,3.7889124552408853,1.414213562373095,0.0,1.0812342640688997,1.222829618785218,0.975186785354244,1.175508206244424,-0.21037876809666783,0.865062423476475,0.9834123114142647,0.9192813024089771,0.9138788637986227,0.0,0.4054651081081644,0.0,0.0
"der mann arbeitet, die männer arbeitet",wiki,simple_agrmt,mann,männer,arbeitet,arbeitet,2.63632869720459,2.749037742614746,2.7843565940856934,2.7232410113016763,-1.414213562373095,0.0,1.0174868686425287,1.222829618785218,1.175508206244424,0.975186785354244,0.21037876809666783,0.5212271230613056,0.9192813024089771,0.9834123114142647,0.7252840078182893,0.0,0.0,0.0,0.0
"die männer arbeiten, der mann arbeiten",wiki,simple_agrmt,männer,mann,arbeiten,arbeiten,4.028146743774414,4.495522499084473,4.165501117706299,4.2297234535217285,1.414213562373095,0.0,1.0174868686425287,1.222829618785218,0.975186785354244,1.175508206244424,-0.21037876809666783,1.3995527613100525,0.9834123114142647,0.9192813024089771,0.951228443371056,0.0,0.0,0.0,0.0
"der mann liegt, die männer liegt",wiki,simple_agrmt,mann,männer,liegt,liegt,2.1380820274353027,2.8568830490112305,0.8316898345947266,1.94221830368042,-1.414213562373095,0.0,1.7973493467784791,1.222829618785218,1.175508206244424,0.975186785354244,0.21037876809666783,1.9232323499227715,0.9192813024089771,0.9834123114142647,2.1938150336261266,0.0,0.0,0.0,0.0
"die männer liegen, der mann liegen",wiki,simple_agrmt,männer,mann,liegen,liegen,7.46668004989624,5.556504726409912,4.7397918701171875,5.920992215474446,1.414213562373095,0.0,1.7973493467784791,1.222829618785218,0.975186785354244,1.175508206244424,-0.21037876809666783,1.4697475271403844,0.9834123114142647,0.9192813024089771,1.746379185588242,0.0,0.0,0.0,0.0
"die person schaukelt, die personen schaukelt",wiki,simple_agrmt,person,personen,schaukelt,schaukelt,1.6186771392822266,-1.4659814834594727,-2.475553512573242,-0.7742859522501627,-1.414213562373095,0.0,-1.594295131180744,1.521555956364832,1.1633318332111577,1.5127587067299928,-0.36697021648555167,-1.504830240123244,1.134370815979428,1.5255716312728484,-1.1828708801319525,0.0,0.0,0.0,0.0
"die personen schaukeln, die person schaukeln",wiki,simple_agrmt,personen,person,schaukeln,schaukeln,-1.0728344917297363,2.8038644790649414,2.9776039123535156,1.5695446332295735,1.414213562373095,0.0,-1.594295131180744,1.521555956364832,1.5127587067299928,1.1633318332111577,0.36697021648555167,-1.504830240123244,1.5255716312728484,1.134370815979428,-1.1828708801319525,0.0,0.0,0.0,0.0
"die person flüchtet, die personen flüchtet",wiki,simple_agrmt,person,personen,flüchtet,flüchtet,3.3591055870056152,4.1648359298706055,-2.1948161125183105,1.77637513478597,-1.414213562373095,0.0,-0.946401762942086,1.521555956364832,1.1633318332111577,1.5127587067299928,-0.36697021648555167,-1.163662700803156,1.134370815979428,1.5255716312728484,-0.9915079275804617,0.0,0.0,0.0,0.0
"die personen flüchten, die person flüchten",wiki,simple_agrmt,personen,person,flüchten,flüchten,1.081840991973877,2.0536155700683594,5.930774211883545,3.0220769246419272,1.414213562373095,0.0,-0.946401762942086,1.521555956364832,1.5127587067299928,1.1633318332111577,0.36697021648555167,-0.6229249445175058,1.5255716312728484,1.134370815979428,-0.9915079275804617,0.0,0.0,0.0,0.0
"die person riecht, die personen riecht",wiki,simple_agrmt,person,personen,riecht,riecht,2.8509464263916016,7.049088478088379,2.483156204223633,4.127730369567871,-1.414213562373095,0.0,-0.9021037370105023,1.521555956364832,1.1633318332111577,1.5127587067299928,-0.36697021648555167,-1.02206537844863,1.134370815979428,1.5255716312728484,-0.9915079275804617,0.0,0.0,0.0,0.0
"die personen riechen, die person riechen",wiki,simple_agrmt,personen,person,riechen,riechen,-1.526597023010254,-1.385972023010254,1.1315250396728516,-0.5936813354492188,1.414213562373095,0.0,-0.9021037370105023,1.521555956364832,1.5127587067299928,1.1633318332111577,0.36697021648555167,-0.6808978391285421,1.5255716312728484,1.134370815979428,-0.9915079275804617,0.0,0.0,0.0,0.0
"die person wandert, die personen wandert",wiki,simple_agrmt,person,personen,wandert,wandert,3.3955564498901367,3.320314407348633,2.0852127075195312,2.9336945215861,-1.414213562373095,0.0,-0.39474371973629335,1.521555956364832,1.1633318332111577,1.5127587067299928,-0.36697021648555167,-0.6808978391285421,1.134370815979428,1.5255716312728484,-0.5285966238657006,0.0,0.0,0.0,0.0
"die personen wandern, die person wandern",wiki,simple_agrmt,personen,person,wandern,wandern,3.253706932067871,1.7045011520385742,5.351304054260254,3.436504046122233,1.414213562373095,0.0,-0.39474371973629335,1.521555956364832,1.5127587067299928,1.1633318332111577,0.36697021648555167,-0.06428700769209962,1.5255716312728484,1.134370815979428,0.1256776324005511,0.0,0.0,0.0,0.0
"die person feiert, die personen feiert",wiki,simple_agrmt,person,personen,feiert,feiert,3.473353385925293,0.8545904159545898,2.1758432388305664,2.16792901357015,-1.414213562373095,0.0,-0.3017473366268855,1.521555956364832,1.1633318332111577,1.5127587067299928,-0.36697021648555167,-0.6808978391285421,1.134370815979428,1.5255716312728484,-0.2644808532796324,0.0,0.0,0.0,0.0
"die personen feiern, die person feiern",wiki,simple_agrmt,personen,person,feiern,feiern,2.019373893737793,2.4265599250793457,3.287280559539795,2.577738126118978,1.414213562373095,0.0,-0.3017473366268855,1.521555956364832,1.5127587067299928,1.1633318332111577,0.36697021648555167,0.11126865548235944,1.5255716312728484,1.134370815979428,0.06265627485349347,0.0,0.0,0.0,0.0
"die person verschwindet, die personen verschwindet",wiki,simple_agrmt,person,personen,verschwindet,verschwindet,3.05751895904541,6.473329544067383,4.482877731323242,4.671242078145345,-1.414213562373095,0.0,-0.01530453759687416,1.521555956364832,1.1633318332111577,1.5127587067299928,-0.36697021648555167,-0.2298988838377287,1.134370815979428,1.5255716312728484,-0.14587071876271931,0.0,0.0,0.0,0.0
"die personen verschwinden, die person verschwinden",wiki,simple_agrmt,personen,person,verschwinden,verschwinden,3.1298179626464844,0.690272331237793,1.6214628219604492,1.813851038614909,1.414213562373095,0.0,-0.01530453759687416,1.521555956364832,1.5127587067299928,1.1633318332111577,0.36697021648555167,0.20100745647719645,1.5255716312728484,1.134370815979428,-0.4232819914388805,0.0,0.0,0.0,0.0
"die person denkt, die personen denkt",wiki,simple_agrmt,person,personen,denkt,denkt,3.974337577819824,1.6639142036437988,3.980320930480957,3.206190903981527,-1.414213562373095,0.0,0.25852574560347735,1.521555956364832,1.1633318332111577,1.5127587067299928,-0.36697021648555167,-0.40545454701218775,1.134370815979428,1.5255716312728484,-0.5285966238657006,0.0,0.0,0.0,0.0
"die personen denken, die person denken",wiki,simple_agrmt,personen,person,denken,denken,4.471596717834473,3.403925895690918,1.0443058013916016,2.973276138305664,1.414213562373095,0.0,0.25852574560347735,1.521555956364832,1.5127587067299928,1.1633318332111577,0.36697021648555167,0.8934913630644308,1.5255716312728484,1.134370815979428,-0.010096543181084104,0.0,0.0,0.0,0.0
"die person spricht, die personen spricht",wiki,simple_agrmt,person,personen,spricht,spricht,6.205665588378906,2.1623764038085938,4.2415771484375,4.203206380208333,-1.414213562373095,0.0,1.0812342640688997,1.521555956364832,1.1633318332111577,1.5127587067299928,-0.36697021648555167,1.176057800008447,1.134370815979428,1.5255716312728484,1.5137773835230879,0.0,0.0,0.0,0.0
"die personen sprechen, die person sprechen",wiki,simple_agrmt,personen,person,sprechen,sprechen,1.9895954132080078,2.423281669616699,1.2722015380859375,1.8950262069702148,1.414213562373095,0.0,1.0812342640688997,1.521555956364832,1.5127587067299928,1.1633318332111577,0.36697021648555167,0.865062423476475,1.5255716312728484,1.134370815979428,0.9138788637986227,0.0,0.0,0.0,0.0
"die person arbeitet, die personen arbeitet",wiki,simple_agrmt,person,personen,arbeitet,arbeitet,3.928338050842285,4.188916206359863,3.9738898277282715,4.030381361643474,-1.414213562373095,0.0,1.0174868686425287,1.521555956364832,1.1633318332111577,1.5127587067299928,-0.36697021648555167,0.5212271230613056,1.134370815979428,1.5255716312728484,0.7252840078182893,0.0,0.4054651081081644,0.0,0.0
"die personen arbeiten, die person arbeiten",wiki,simple_agrmt,personen,person,arbeiten,arbeiten,4.840048789978027,4.529201507568359,5.489501953125,4.952917416890462,1.414213562373095,0.0,1.0174868686425287,1.521555956364832,1.5127587067299928,1.1633318332111577,0.36697021648555167,1.3995527613100525,1.5255716312728484,1.134370815979428,0.951228443371056,0.4054651081081644,0.0,0.0,0.0
"die person liegt, die personen liegt",wiki,simple_agrmt,person,personen,liegt,liegt,3.3737831115722656,2.632650375366211,5.473455905914307,3.8266297976175943,-1.414213562373095,0.0,1.7973493467784791,1.521555956364832,1.1633318332111577,1.5127587067299928,-0.36697021648555167,1.9232323499227715,1.134370815979428,1.5255716312728484,2.1938150336261266,0.0,0.4054651081081644,0.0,0.0
"die personen liegen, die person liegen",wiki,simple_agrmt,personen,person,liegen,liegen,5.572734832763672,3.1217494010925293,4.625619888305664,4.440034707387288,1.414213562373095,0.0,1.7973493467784791,1.521555956364832,1.5127587067299928,1.1633318332111577,0.36697021648555167,1.4697475271403844,1.5255716312728484,1.134370815979428,1.746379185588242,0.4054651081081644,0.0,0.0,0.0
