minimal_pair,dataset,paradigm,nsubj1,nsubj2,verb1,verb2,delta_score_42,delta_score_13,delta_score_30,delta_avg,delta_sent_length_char,delta_subwords,total_freq_verbs,total_freq_nouns,nsubj1_log_freq,nsubj2_log_freq,nsubj1_nsubj2_log_freq,verb_log_freq,dep_nsubj1_freq,dep_nsubj2_freq,dep_verb_freq,bigram_freq_gramm,bigram_freq_ungramm,bigram_nsubj_root1,bigram_nsubj_root2
"der mann schaukelt, die männer schaukelt",wiki,simple_agrmt,mann,männer,schaukelt,schaukelt,-0.2011113166809082,-2.2913246154785156,-1.9091300964355469,-1.4671886761983235,-2,0,0.8109302162163288,11.504863050880182,5.948034989180646,5.556828061699537,0.3912069274811083,0.4054651081081644,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,0.0
"die männer schaukeln, der mann schaukeln",wiki,simple_agrmt,männer,mann,schaukeln,schaukeln,3.581878185272217,6.893276691436768,5.858604907989502,5.444586594899495,2,0,0.8109302162163288,11.504863050880182,5.556828061699537,5.948034989180646,-0.3912069274811083,0.4054651081081644,0.0,1.9459101490553132,0.0,0.0,0.0,0.0,0.0
"der mann flüchtet, die männer flüchtet",wiki,simple_agrmt,mann,männer,flüchtet,flüchtet,3.364861011505127,1.4698281288146973,-3.1028757095336914,0.5772711435953776,-2,0,3.295836866004329,11.504863050880182,5.948034989180646,5.556828061699537,0.3912069274811083,1.0986122886681098,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,0.0
"die männer flüchten, der mann flüchten",wiki,simple_agrmt,männer,mann,flüchten,flüchten,3.5299649238586426,4.236034870147705,8.511164665222168,5.425721486409505,2,0,3.295836866004329,11.504863050880182,5.556828061699537,5.948034989180646,-0.3912069274811083,2.1972245773362196,0.0,1.9459101490553132,0.0,0.0,0.0,0.0,0.0
"der mann riecht, die männer riecht",wiki,simple_agrmt,mann,männer,riecht,riecht,3.0749807357788086,4.189472198486328,3.506821632385254,3.5904248555501304,-2,0,3.465735902799726,11.504863050880182,5.948034989180646,5.556828061699537,0.3912069274811083,1.3862943611198906,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,0.0
"die männer riechen, der mann riechen",wiki,simple_agrmt,männer,mann,riechen,riechen,0.13535499572753906,0.5177745819091797,-1.889082908630371,-0.4119844436645508,2,0,3.465735902799726,11.504863050880182,5.556828061699537,5.948034989180646,-0.3912069274811083,2.0794415416798357,0.0,1.9459101490553132,0.0,0.0,0.0,0.0,0.0
"der mann wandert, die männer wandert",wiki,simple_agrmt,mann,männer,wandert,wandert,3.7696685791015625,3.0071277618408203,2.3335275650024414,3.0367746353149414,-2,0,5.4116460518550396,11.504863050880182,5.948034989180646,5.556828061699537,0.3912069274811083,2.0794415416798357,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,0.0
"die männer wandern, der mann wandern",wiki,simple_agrmt,männer,mann,wandern,wandern,4.541777610778809,1.5888748168945312,2.7857589721679688,2.972137133280436,2,0,5.4116460518550396,11.504863050880182,5.556828061699537,5.948034989180646,-0.3912069274811083,3.332204510175204,0.0,1.9459101490553132,0.0,0.0,0.0,0.0,0.0
"der mann feiert, die männer feiert",wiki,simple_agrmt,mann,männer,feiert,feiert,0.8838119506835938,-1.1755790710449219,-2.4999136924743652,-0.9305602709452311,-2,0,5.768320995793772,11.504863050880182,5.948034989180646,5.556828061699537,0.3912069274811083,2.0794415416798357,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,0.0
"die männer feiern, der mann feiern",wiki,simple_agrmt,männer,mann,feiern,feiern,0.9292292594909668,4.180231094360352,5.966004371643066,3.691821575164795,2,0,5.768320995793772,11.504863050880182,5.556828061699537,5.948034989180646,-0.3912069274811083,3.6888794541139363,0.0,1.9459101490553132,0.0,0.0,0.0,0.0,0.0
"der mann verschwindet, die männer verschwindet",wiki,simple_agrmt,mann,männer,verschwindet,verschwindet,1.0155210494995117,1.1857023239135742,3.777266502380371,1.992829958597819,-2,0,6.866933284461882,11.504863050880182,5.948034989180646,5.556828061699537,0.3912069274811083,2.995732273553991,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,0.0
"die männer verschwinden, der mann verschwinden",wiki,simple_agrmt,männer,mann,verschwinden,verschwinden,4.25682258605957,4.887612342834473,2.190481185913086,3.7783053716023765,2,0,6.866933284461882,11.504863050880182,5.556828061699537,5.948034989180646,-0.3912069274811083,3.871201010907891,0.0,1.9459101490553132,0.0,0.0,0.0,0.0,0.0
"der mann denkt, die männer denkt",wiki,simple_agrmt,mann,männer,denkt,denkt,3.3362603187561035,3.7940406799316406,2.1793155670166016,3.1032055219014487,-2,0,7.917171988845775,11.504863050880182,5.948034989180646,5.556828061699537,0.3912069274811083,2.6390573296152584,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,0.0
"die männer denken, der mann denken",wiki,simple_agrmt,männer,mann,denken,denken,3.2649316787719727,0.8318634033203125,-2.2148780822753906,0.6273056666056315,2,0,7.917171988845775,11.504863050880182,5.556828061699537,5.948034989180646,-0.3912069274811083,5.278114659230517,0.0,1.9459101490553132,0.0,0.0,0.0,0.0,0.0
"der mann spricht, die männer spricht",wiki,simple_agrmt,mann,männer,spricht,spricht,3.445190906524658,2.405442714691162,0.6479911804199219,2.166208267211914,-2,0,11.072558304852798,11.504863050880182,5.948034989180646,5.556828061699537,0.3912069274811083,5.8522024797744745,1.9459101490553132,0.0,0.0,0.4054651081081644,0.0,0.0,0.0
"die männer sprechen, der mann sprechen",wiki,simple_agrmt,männer,mann,sprechen,sprechen,4.525649070739746,3.257589340209961,3.5834999084472656,3.788912773132324,2,0,11.072558304852798,11.504863050880182,5.556828061699537,5.948034989180646,-0.3912069274811083,5.220355825078324,0.0,1.9459101490553132,0.0,0.0,0.4054651081081644,0.0,0.0
"der mann arbeitet, die männer arbeitet",wiki,simple_agrmt,mann,männer,arbeitet,arbeitet,2.6363296508789062,2.74904727935791,2.7843480110168457,2.723241647084554,-2,0,10.828063863997055,11.504863050880182,5.948034989180646,5.556828061699537,0.3912069274811083,4.5217885770490405,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,0.0
"die männer arbeiten, der mann arbeiten",wiki,simple_agrmt,männer,mann,arbeiten,arbeiten,4.028148651123047,4.49552059173584,4.165496826171875,4.229722023010254,2,0,10.828063863997055,11.504863050880182,5.556828061699537,5.948034989180646,-0.3912069274811083,6.306275286948016,0.0,1.9459101490553132,0.0,0.0,0.0,0.0,0.0
"der mann liegt, die männer liegt",wiki,simple_agrmt,mann,männer,liegt,liegt,2.138084888458252,2.8568854331970215,0.8316879272460938,1.9422194163004558,-2,0,13.819120035953938,11.504863050880182,5.948034989180646,5.556828061699537,0.3912069274811083,7.370230641807081,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,0.0
"die männer liegen, der mann liegen",wiki,simple_agrmt,männer,mann,liegen,liegen,7.466680526733398,5.55650520324707,4.73979377746582,5.920993169148763,2,0,13.819120035953938,11.504863050880182,5.556828061699537,5.948034989180646,-0.3912069274811083,6.448889394146858,0.0,1.9459101490553132,0.0,0.0,0.0,0.0,0.0
"die person schaukelt, die personen schaukelt",wiki,simple_agrmt,person,personen,schaukelt,schaukelt,1.6186752319335938,-1.465986728668213,-2.4755449295043945,-0.7742854754130045,-2,0,0.8109302162163288,12.530905983612747,5.924255797414532,6.606650186198215,-0.682394388783683,0.4054651081081644,5.298317366548036,0.0,0.0,0.0,0.0,0.0,0.0
"die personen schaukeln, die person schaukeln",wiki,simple_agrmt,personen,person,schaukeln,schaukeln,-1.0728321075439453,2.8038673400878906,2.977593421936035,1.5695428848266602,2,0,0.8109302162163288,12.530905983612747,6.606650186198215,5.924255797414532,0.682394388783683,0.4054651081081644,0.0,5.298317366548036,0.0,0.0,0.0,0.0,0.0
"die person flüchtet, die personen flüchtet",wiki,simple_agrmt,person,personen,flüchtet,flüchtet,3.3591060638427734,4.164844036102295,-2.19482421875,1.7763752937316895,-2,0,3.295836866004329,12.530905983612747,5.924255797414532,6.606650186198215,-0.682394388783683,1.0986122886681098,5.298317366548036,0.0,0.0,0.0,0.0,0.0,0.0
"die personen flüchten, die person flüchten",wiki,simple_agrmt,personen,person,flüchten,flüchten,1.0818452835083008,2.0536084175109863,5.930777549743652,3.0220770835876465,2,0,3.295836866004329,12.530905983612747,6.606650186198215,5.924255797414532,0.682394388783683,2.1972245773362196,0.0,5.298317366548036,0.0,0.0,0.0,0.0,0.0
"die person riecht, die personen riecht",wiki,simple_agrmt,person,personen,riecht,riecht,2.850935935974121,7.049100875854492,2.4831647872924805,4.127733866373698,-2,0,3.465735902799726,12.530905983612747,5.924255797414532,6.606650186198215,-0.682394388783683,1.3862943611198906,5.298317366548036,0.0,0.0,0.0,0.0,0.0,0.0
"die personen riechen, die person riechen",wiki,simple_agrmt,personen,person,riechen,riechen,-1.5265960693359375,-1.3859739303588867,1.1315135955810547,-0.5936854680379232,2,0,3.465735902799726,12.530905983612747,6.606650186198215,5.924255797414532,0.682394388783683,2.0794415416798357,0.0,5.298317366548036,0.0,0.0,0.0,0.0,0.0
"die person wandert, die personen wandert",wiki,simple_agrmt,person,personen,wandert,wandert,3.395557403564453,3.320314407348633,2.085207939147949,2.933693250020345,-2,0,5.4116460518550396,12.530905983612747,5.924255797414532,6.606650186198215,-0.682394388783683,2.0794415416798357,5.298317366548036,0.0,0.0,0.0,0.0,0.0,0.0
"die personen wandern, die person wandern",wiki,simple_agrmt,personen,person,wandern,wandern,3.2537078857421875,1.7045068740844727,5.351311683654785,3.436508814493815,2,0,5.4116460518550396,12.530905983612747,6.606650186198215,5.924255797414532,0.682394388783683,3.332204510175204,0.0,5.298317366548036,0.0,0.0,0.0,0.0,0.0
"die person feiert, die personen feiert",wiki,simple_agrmt,person,personen,feiert,feiert,3.4733543395996094,0.8545894622802734,2.175847053527832,2.167930285135905,-2,0,5.768320995793772,12.530905983612747,5.924255797414532,6.606650186198215,-0.682394388783683,2.0794415416798357,5.298317366548036,0.0,0.0,0.0,0.0,0.0,0.0
"die personen feiern, die person feiern",wiki,simple_agrmt,personen,person,feiern,feiern,2.019369125366211,2.426558017730713,3.2872729301452637,2.577733357747396,2,0,5.768320995793772,12.530905983612747,6.606650186198215,5.924255797414532,0.682394388783683,3.6888794541139363,0.0,5.298317366548036,0.0,0.0,0.0,0.0,0.0
"die person verschwindet, die personen verschwindet",wiki,simple_agrmt,person,personen,verschwindet,verschwindet,3.0575199127197266,6.473325729370117,4.482872009277344,4.6712392171223955,-2,0,6.866933284461882,12.530905983612747,5.924255797414532,6.606650186198215,-0.682394388783683,2.995732273553991,5.298317366548036,0.0,0.0,0.0,0.0,0.0,0.0
"die personen verschwinden, die person verschwinden",wiki,simple_agrmt,personen,person,verschwinden,verschwinden,3.1298112869262695,0.6902713775634766,1.6214599609375,1.813847541809082,2,0,6.866933284461882,12.530905983612747,6.606650186198215,5.924255797414532,0.682394388783683,3.871201010907891,0.0,5.298317366548036,0.0,0.0,0.0,0.0,0.0
"die person denkt, die personen denkt",wiki,simple_agrmt,person,personen,denkt,denkt,3.974334239959717,1.6639227867126465,3.9803237915039062,3.2061936060587564,-2,0,7.917171988845775,12.530905983612747,5.924255797414532,6.606650186198215,-0.682394388783683,2.6390573296152584,5.298317366548036,0.0,0.0,0.0,0.0,0.0,0.0
"die personen denken, die person denken",wiki,simple_agrmt,personen,person,denken,denken,4.4715986251831055,3.403927803039551,1.0443105697631836,2.9732789993286133,2,0,7.917171988845775,12.530905983612747,6.606650186198215,5.924255797414532,0.682394388783683,5.278114659230517,0.0,5.298317366548036,0.0,0.0,0.0,0.0,0.0
"die person spricht, die personen spricht",wiki,simple_agrmt,person,personen,spricht,spricht,6.205666542053223,2.1623783111572266,4.241576194763184,4.203207015991211,-2,0,11.072558304852798,12.530905983612747,5.924255797414532,6.606650186198215,-0.682394388783683,5.8522024797744745,5.298317366548036,0.0,0.0,0.0,0.0,0.0,0.0
"die personen sprechen, die person sprechen",wiki,simple_agrmt,personen,person,sprechen,sprechen,1.9895954132080078,2.4232826232910156,1.2722034454345703,1.8950271606445312,2,0,11.072558304852798,12.530905983612747,6.606650186198215,5.924255797414532,0.682394388783683,5.220355825078324,0.0,5.298317366548036,0.0,0.0,0.0,0.0,0.0
"die person arbeitet, die personen arbeitet",wiki,simple_agrmt,person,personen,arbeitet,arbeitet,3.928335189819336,4.1889190673828125,3.9738869667053223,4.030380407969157,-2,0,10.828063863997055,12.530905983612747,5.924255797414532,6.606650186198215,-0.682394388783683,4.5217885770490405,5.298317366548036,0.0,0.0,0.0,0.4054651081081644,0.0,0.0
"die personen arbeiten, die person arbeiten",wiki,simple_agrmt,personen,person,arbeiten,arbeiten,4.840045928955078,4.529203414916992,5.489501953125,4.952917098999023,2,0,10.828063863997055,12.530905983612747,6.606650186198215,5.924255797414532,0.682394388783683,6.306275286948016,0.0,5.298317366548036,0.0,0.4054651081081644,0.0,0.0,0.0
"die person liegt, die personen liegt",wiki,simple_agrmt,person,personen,liegt,liegt,3.373785972595215,2.6326560974121094,5.473455429077148,3.826632499694824,-2,0,13.819120035953938,12.530905983612747,5.924255797414532,6.606650186198215,-0.682394388783683,7.370230641807081,5.298317366548036,0.0,0.0,0.0,0.4054651081081644,0.0,0.0
"die personen liegen, die person liegen",wiki,simple_agrmt,personen,person,liegen,liegen,5.572732448577881,3.1217470169067383,4.625624656677246,4.440034707387288,2,0,13.819120035953938,12.530905983612747,6.606650186198215,5.924255797414532,0.682394388783683,6.448889394146858,0.0,5.298317366548036,0.0,0.4054651081081644,0.0,0.0,0.0
